TRAVEL_ID,TRAVEL_PURPOSE,TRAVEL_START_YMD,TRAVEL_END_YMD,TRAVEL_MISSION_CHECK
g_g011344,Well-ness 여행;SNS 인생샷 여행;인플루언서 따라하기 여행;시티투어,2023-09-02,2023-09-03,Well-ness 여행;시티투어;SNS 인생샷 여행
g_g011354,SNS 인생샷 여행;시티투어,2023-09-04,2023-09-05,시티투어;신규 여행지 발굴;쇼핑
g_g011365,SNS 인생샷 여행;지역 문화예술/공연/전시시설 관람,2023-09-02,2023-09-03,SNS 인생샷 여행;역사 유적지 방문;드라마 촬영지 방문
g_g011370,SNS 인생샷 여행;신규 여행지 발굴;인플루언서 따라하기 여행;시티투어;지역 문화예술/공연/전시시설 관람,2023-09-09,2023-09-10,지역 문화예술/공연/전시시설 관람;쇼핑;시티투어
g_g011374,역사 유적지 방문;종교/성지 순례;쇼핑;신규 여행지 발굴,2023-09-04,2023-09-05,종교/성지 순례;역사 유적지 방문;SNS 인생샷 여행
g_g011376,쇼핑;인플루언서 따라하기 여행;시티투어,2023-09-02,2023-09-03,SNS 인생샷 여행;시티투어;Well-ness 여행
g_g011393,쇼핑;Well-ness 여행;SNS 인생샷 여행;호캉스 여행;신규 여행지 발굴,2023-09-09,2023-09-10,시티투어;신규 여행지 발굴;SNS 인생샷 여행
g_g011396,SNS 인생샷 여행;역사 유적지 방문;지역 문화예술/공연/전시시설 관람,2023-09-16,2023-09-17,역사 유적지 방문;SNS 인생샷 여행;교육/체험 프로그램 참가
g_g011398,"쇼핑;테마파크, 놀이시설, 동/식물원 방문;역사 유적지 방문;시티투어;지역 문화예술/공연/전시시설 관람",2023-09-01,2023-09-02,지역 축제/이벤트 참가;신규 여행지 발굴;SNS 인생샷 여행
g_g011399,등반 여행;역사 유적지 방문,2023-09-15,2023-09-16,역사 유적지 방문;Well-ness 여행;등반 여행
g_g011408,지역 문화예술/공연/전시시설 관람;지역 축제/이벤트 참가;쇼핑;시티투어;유흥/오락(나이트라이프),2023-09-02,2023-09-03,지역 축제/이벤트 참가;쇼핑;지역 문화예술/공연/전시시설 관람
g_g011409,"쇼핑;테마파크, 놀이시설, 동/식물원 방문;SNS 인생샷 여행;역사 유적지 방문;지역 문화예술/공연/전시시설 관람",2023-09-10,2023-09-11,지역 문화예술/공연/전시시설 관람;인플루언서 따라하기 여행;역사 유적지 방문
g_g011411,온천/스파;SNS 인생샷 여행;인플루언서 따라하기 여행;시티투어;지역 축제/이벤트 참가,2023-09-09,2023-09-10,Well-ness 여행;시티투어;온천/스파
g_g011412,SNS 인생샷 여행;인플루언서 따라하기 여행;친환경 여행(플로깅 여행);등반 여행;지역 문화예술/공연/전시시설 관람,2023-09-09,2023-09-10,역사 유적지 방문;지역 문화예술/공연/전시시설 관람;SNS 인생샷 여행
g_g011422,신규 여행지 발굴;역사 유적지 방문;지역 문화예술/공연/전시시설 관람,2023-09-02,2023-09-03,지역 축제/이벤트 참가;쇼핑;지역 문화예술/공연/전시시설 관람
g_g011430,쇼핑;교육/체험 프로그램 참가;Well-ness 여행;시티투어,2023-09-08,2023-09-09,지역 문화예술/공연/전시시설 관람;교육/체험 프로그램 참가;지역 축제/이벤트 참가
g_g011432,Well-ness 여행;역사 유적지 방문;지역 문화예술/공연/전시시설 관람,2023-09-09,2023-09-10,Well-ness 여행;종교/성지 순례;역사 유적지 방문
g_g011435,쇼핑;Well-ness 여행;신규 여행지 발굴,2023-09-17,2023-09-18,"테마파크, 놀이시설, 동/식물원 방문;지역 문화예술/공연/전시시설 관람;시티투어"
g_g011441,시티투어;지역 문화예술/공연/전시시설 관람;쇼핑,2023-09-05,2023-09-06,친환경 여행(플로깅 여행);등반 여행;신규 여행지 발굴
g_g011444,쇼핑;SNS 인생샷 여행;신규 여행지 발굴;역사 유적지 방문,2023-09-17,2023-09-18,역사 유적지 방문;SNS 인생샷 여행;쇼핑
g_g011448,드라마 촬영지 방문;역사 유적지 방문;시티투어;지역 문화예술/공연/전시시설 관람,2023-09-16,2023-09-17,"쇼핑;시티투어;야외 스포츠, 레포츠 활동"
g_g011449,"SNS 인생샷 여행;인플루언서 따라하기 여행;등반 여행;시티투어;야외 스포츠, 레포츠 활동",2023-09-16,2023-09-17,쇼핑;시티투어;교육/체험 프로그램 참가
g_g011450,Well-ness 여행;지역 문화예술/공연/전시시설 관람,2023-09-09,2023-09-10,역사 유적지 방문;Well-ness 여행;지역 축제/이벤트 참가
g_g011454,"테마파크, 놀이시설, 동/식물원 방문;캠핑",2023-09-17,2023-09-18,"캠핑;쇼핑;테마파크, 놀이시설, 동/식물원 방문"
g_g011459,"테마파크, 놀이시설, 동/식물원 방문;시티투어",2023-09-08,2023-09-09,"테마파크, 놀이시설, 동/식물원 방문;온천/스파;신규 여행지 발굴"
g_g011461,쇼핑;친환경 여행(플로깅 여행);등반 여행;시티투어,2023-09-17,2023-09-18,Well-ness 여행;친환경 여행(플로깅 여행);쇼핑
g_g011464,"쇼핑;테마파크, 놀이시설, 동/식물원 방문;역사 유적지 방문;지역 문화예술/공연/전시시설 관람",2023-09-07,2023-09-08,지역 문화예술/공연/전시시설 관람;온천/스파;역사 유적지 방문
g_g011470,쇼핑;Well-ness 여행;지역 문화예술/공연/전시시설 관람,2023-09-09,2023-09-10,지역 문화예술/공연/전시시설 관람;쇼핑;Well-ness 여행
g_g011472,"쇼핑;테마파크, 놀이시설, 동/식물원 방문;유흥/오락(나이트라이프)",2023-09-08,2023-09-09,쇼핑;시티투어;교육/체험 프로그램 참가
g_g011473,"교육/체험 프로그램 참가;드라마 촬영지 방문;테마파크, 놀이시설, 동/식물원 방문;역사 유적지 방문;지역 문화예술/공연/전시시설 관람",2023-09-16,2023-09-17,"테마파크, 놀이시설, 동/식물원 방문;역사 유적지 방문;교육/체험 프로그램 참가"
g_g011476,시티투어;지역 축제/이벤트 참가,2023-09-03,2023-09-04,지역 축제/이벤트 참가;시티투어;교육/체험 프로그램 참가
g_g011477,"쇼핑;온천/스파;테마파크, 놀이시설, 동/식물원 방문;야외 스포츠, 레포츠 활동",2023-09-09,2023-09-10,"온천/스파;야외 스포츠, 레포츠 활동;지역 축제/이벤트 참가"
g_g011478,지역 축제/이벤트 참가;시티투어,2023-09-02,2023-09-03,지역 축제/이벤트 참가;쇼핑;시티투어
g_g011479,Well-ness 여행;SNS 인생샷 여행;인플루언서 따라하기 여행;지역 문화예술/공연/전시시설 관람,2023-09-02,2023-09-03,Well-ness 여행;SNS 인생샷 여행;인플루언서 따라하기 여행
g_g011481,"온천/스파;테마파크, 놀이시설, 동/식물원 방문;역사 유적지 방문",2023-09-09,2023-09-10,역사 유적지 방문;온천/스파;쇼핑
g_g011482,Well-ness 여행;SNS 인생샷 여행;친환경 여행(플로깅 여행);역사 유적지 방문;시티투어,2023-09-16,2023-09-17,Well-ness 여행;교육/체험 프로그램 참가;시티투어
g_g011486,교육/체험 프로그램 참가;역사 유적지 방문;시티투어,2023-09-16,2023-09-17,"테마파크, 놀이시설, 동/식물원 방문;교육/체험 프로그램 참가;신규 여행지 발굴"
g_g011487,"테마파크, 놀이시설, 동/식물원 방문;시티투어;지역 문화예술/공연/전시시설 관람",2023-09-11,2023-09-12,"시티투어;지역 문화예술/공연/전시시설 관람;테마파크, 놀이시설, 동/식물원 방문"
g_g011489,"테마파크, 놀이시설, 동/식물원 방문;Well-ness 여행;SNS 인생샷 여행;신규 여행지 발굴;역사 유적지 방문",2023-09-17,2023-09-18,Well-ness 여행;SNS 인생샷 여행;신규 여행지 발굴
g_g011490,"SNS 인생샷 여행;테마파크, 놀이시설, 동/식물원 방문",2023-09-10,2023-09-11,SNS 인생샷 여행;역사 유적지 방문;쇼핑
g_g011491,"테마파크, 놀이시설, 동/식물원 방문;Well-ness 여행;SNS 인생샷 여행;반려동물 동반 여행;시티투어",2023-09-11,2023-09-12,반려동물 동반 여행;SNS 인생샷 여행;역사 유적지 방문
g_g011496,역사 유적지 방문;지역 문화예술/공연/전시시설 관람,2023-09-10,2023-09-11,역사 유적지 방문;종교/성지 순례;지역 문화예술/공연/전시시설 관람
g_g011500,쇼핑;시티투어,2023-09-09,2023-09-10,역사 유적지 방문;지역 문화예술/공연/전시시설 관람;드라마 촬영지 방문
g_g011502,SNS 인생샷 여행;역사 유적지 방문;시티투어;지역 축제/이벤트 참가,2023-09-03,2023-09-04,역사 유적지 방문;지역 축제/이벤트 참가;SNS 인생샷 여행
g_g011508,"테마파크, 놀이시설, 동/식물원 방문;SNS 인생샷 여행;시티투어",2023-09-18,2023-09-19,시티투어;SNS 인생샷 여행;인플루언서 따라하기 여행
g_g011509,"테마파크, 놀이시설, 동/식물원 방문;시티투어;지역 문화예술/공연/전시시설 관람;지역 축제/이벤트 참가;SNS 인생샷 여행;인플루언서 따라하기 여행",2023-09-09,2023-09-10,"지역 축제/이벤트 참가;SNS 인생샷 여행;테마파크, 놀이시설, 동/식물원 방문"
g_g011510,"테마파크, 놀이시설, 동/식물원 방문;SNS 인생샷 여행;인플루언서 따라하기 여행",2023-09-02,2023-09-03,쇼핑;SNS 인생샷 여행;인플루언서 따라하기 여행
